,ProductId,Score,Time,Text
339,B000I1RHMU,2,1325376000,"I really enjoy the flavor of Tulsi, and in this tea all I really taste is the lavender. So, if you like the taste of lavender, then this tea is for you. As for me, I think I will stick with pure Tulsi in the future."
340,B000I1RHMU,5,1323907200,Great product. Used the tea for a mother- daughter holiday tea and it was a hit. Would order this tea again
341,B000I1RHMU,3,1316736000,I had my doubts about this but I bought it anyway and now I must say it's pretty tasty.  I add some splenda and it's quite good.  I have only used it for iced tea but I also wonder how it would do in a hot toddy this winter...
342,B000I1RHMU,5,1309392000,"Great tasting tea.  Mellow flavor without an aftertaste.  Compared to rooibos teas, this variant honeybush with vanilla takes the edge off the aftertaste.  A little more vanilla may improve the taste a little, but that comes down to personal preference.  Kudos to Stash for providing a high quality organic tea.  A+"
343,B000I1RHMU,5,1305417600,This is the greeen tea to drink! It doesn't have the bitter after taste that some of the other green teas have and tastes very smooth. I have been drinking 3-4 cups a day for the past couple of weeks and it tastes wonderful either hot or iced. I am now spoiled for any other green teas! The price here with subscribe and save is much less expensive than at the local store.
344,B000I1RHMU,1,1303948800,"Wow, was I looking forward to this after the great reviews. I got it today & made a cup right away. What a huge disappointment. The cinnamon oil is overpowering in a very unpleasant way. I cannot taste or smell any other spice. The green tea does come through a bit.<br /><br />I forced myself to finish the cup. I doctored it with extra fresh cardemom and fresh star anise. It was not worth the effort, it was as if I'd never put them in the cup.<br /><br />If you like true chai flavored tea and do not want the cinnamon to overpower your taste buds, this is NOT for you. Stay away from this stuff.<br /><br />Even from the perspective of the cinnamon flavor, this tea is not pleasant. I understand cinnamon is good for lowering blood sugar levels, so if you want to use this as a medicinal tea, I guess this would be acceptable.<br /><br />I can't send this back, so I'll be using it in a pot of boiling water for a cinnamon potpourri. I wouldn't even mix it with my other chai teas as there is just too much cinnamon oil.<br /><br />Stash would have been better off just using the real spices and skipping the oils. Now I am concerned about the green tea chai from Stash. I have some on order and they noted that they included clove oil. I'm hoping it won't taste like a cup of clove water.<br /><br />Very, very disappointed."
345,B000I1RHMU,5,1298332800,"I was worried this was going to taste ""less"" than green coffee, or have some weird after taste or some other sort of nonsense, much like Caffeine Free soda or Diet Soda, etc., would, but this tastes basically like the regular Stash Green Tea, but decaf (We buy it for the pregnant ladies at work) and organic! This is USEFUL information for those who were afraid to jump the gun on decaf green tea - this particular brand is good!"
346,B000I1RHMU,1,1298073600,"I tried this brand of green tea after drinking both Celestial Seasonings and Twinings green teas. This one had a very strong, very strange flavor. It almost tasted like a meat broth rather than a tea. I think another reviewer who described it as a ""burnt"" flavor may have gotten it right. I tried it once, and immediately switched back to Twinings. I recently tried a second bag, thinking maybe I overreacted the first time, but had to pour it away."
347,B000I1RHMU,5,1294012800,"I've tried other green tea brands, such as Bigelow and so far I love STASH. Its taste is wonderful and very natural. I can actually taste the actual green tea. Other reviewer must has left the tea cold, and that's where it turns bitter. So drink it while it's warm &lt;- that's why they called it 'hot tea'."
348,B000I1RHMU,5,1286668800,"I love this tea!  I'd underestimated that, however, when I subscribed to the Stash organic sampler.  <a href=""http://www.amazon.com/gp/product/B000CQIDAQ"">Stash Premium Organic Tea Sampler, Variety Pack of Eight Flavors, Tea Bags, 18-Count Boxes (Pack of 6)</a>  I (mistakenly) figured that I'd still get enough of this to suit me, but was wrong.  Yes, I do enjoy the options, but even so, was too soon out of this one.  That's why I came here to subscribe to it.<br /><br />Many times only this particular tea will satisfy, such as first thing in the morning, or when I want an afternoon lift.  I was brought up with the old German custom of ""tea time,"" where black tea was daily served at 4 pm., and so I've been a black tea fan for most of my life.  That tea was OK (it was all I knew), but this black tea is significantly better!  I'm attached to the taste, which carries the familiar acidic ""bite"" of black tea, but balances it with the alkaline health effects of green tea.  Like some others, I'd been initially put off by the black/green combo, wondering what to expect.  Now, however, I can say to anyone considering it, that if you like Earl Grey tea, then you'll love this version!<br /><br />For me, the flavor is best when the tea is piping hot (and less enjoyable if allowed to cool).  Consequently, I tend to brew it in an insulated stainless steel mug, which is then topped by a silicone cup lid (similar to the one at this link).  [...]<br /><br />Currently I'm exploring infused tea, being curious about why gourmet tea drinkers will tend to disdain bagged tea.  I just may discover flavors unexperienced!  Even so, I doubt this Earl Grey version will lose its high placement on my favorites list.  Simply put, it hits the spot.  Anyway, teabags are very convenient to use first thing in the morning!<br /><br />I've been a long-time fan of Stash (even before I switched to organic tea only), and so I've welcomed Amazon's prices.  With the addition of the ""subscribe & save"" option, this is an especially good deal."
349,B000I1RHMU,5,1274745600,I drink this tea after every dinner and it's very refreshing. The fact that it's organic makes its so much better. It only tastes good to me when it's hot though. When its cold or lukewarm it just tastes like toothpaste water.
350,B000I1RHMU,5,1273276800,I use a lot of different flavoured herbal teas and I usually look for a stonger flavoured tea and this is a good one..<br />it also adds a little yest when combining with other herbals. which I enjoy doing...
351,B000I1RHMU,5,1270684800,I've not been a big tea drinker but wanted to be because of all the health benefits. I now drink this tea everyday and it energizes me. I can't wait each morning to drink this tea. It has just the right combination of light mint flavor to make it refreshing. The white tea doesn't stain the teeth as readily as other teas and it's very high in antioxidants.
352,B000I1RHMU,5,1253059200,This is the best black tea that you will find.  I can only find them on<br />AMAZON and really do not even look in the stores anymore as I can just<br />order through AMAZON.
353,B000I1RHMU,5,1228521600,"This is absolutely the best chai tea I have ever brewed, and I've tried well over 20 different blends from many different tea purveyors! The spices are very rich and mixed with a nice blend of green and black tea for a wonderful robust yet clean taste. I typically prefer the bolder flavor of black tea, but have found most black chai teas too bitter to drink without some sweetener. This blend is delicious as is without any sweetener, hot or cold. My search for the perfect chai tea has ended -  thanks for a wonderful product!"
354,B000I1RHMU,5,1215820800,"I'd never tried this before purchasing here, I love mints so I figured why not...I am so glad I did! This is one of my favorites now!<br />Amazon's price was better than Stash's own site too<br />If you like mint tea you'll like this one."
355,B000I1RHMU,5,1162425600,This is excellent tea..  I'm glad it's organic that way I can not only enjoy the taste but the benifits as well.. I was surprised how well this tea taste.  I orginally baught for my stomach but I'm taking a liking to the taste as well.  This is now my 2nd favorite Stash tea..
356,B000I1RHMU,4,1206403200,I prefer the Stash green chai but amazon did not have free shipping on it and it was pricey so I got this instead.  It's good but not as good as the green.
357,B000I1RHMU,5,1350691200,"This tea is the best ever and it is always delivered on time.  I have gotten many people hooked on this tea.  Please always offer this tea.<br /><br />Thank you,<br />PG"
358,B000I1RHMU,5,1343347200,"I am a huge lavender fan, but have never tried any edible/drinkable lavender products, only those that smell good. I was a little concerned this would taste funny, because even though I know smell and taste are tightly linked, lavender seems like the kind of thing that would smell way better than it tastes. I was so glad to find that the tea mostly tastes like a stronger chamomile tea,  but smells like lavender. The best of both worlds!"
359,B000I1RHMU,5,1342742400,I love this tea.  I keep an iced pitcher in the fridge at all times; it's a perfect refreshing cooler for summer.  With Amazon Subscribe and Save I never have to worry about running out.
360,B000I1RHMU,4,1341792000,"I enjoy this tea daily with lemon. I had been drinking the stash green tea that isn't organic. I may like the non-organic a bit better but it always depends on the batch. I doubt this compares to fine, whole-leaf, carefully brewed tea but I'm no connoisseur.<br />I put a bag in a travel mug, pour in the hot water, add some reconstituted lemon juice, and I'm happy. If the tea, or any beverage for that matter, were too good, it would distract me from my work, which I would rather not be doing, but I have to eat and pay the bills."
361,B000I1RHMU,1,1338508800,"I ordered this tea based on the glowing reviews, however in my opinion, the quality just is not there.  I usually drink Japanese brand green teas like Yama Moto Yama and Ito En, and sometimes the Chinese-American brand Triple Leaf.  This Stash organic decaf green tea is the worst green tea I have ever had.  It is a very bitter green tea compared to the brands I am used to drinking.  The color of the tea is not as green as the other brands I usually drink, but rather has more of a yellowish tone.  I had wanted to switch to an organic brand of green tea to avoid pesticides, etc. which may be found on the tea leaves of other brands, but this tea was a major disappointment."
362,B000I1RHMU,5,1337472000,"I have been using Stash teas for years but this is the first organic tea I have tried. The only thing that I can say that is different, other than the fantastic pure taste, is that it takes a little longer to brew it. Which tells me that it is about as natural as you can get! A 5 star rating is not good enough for this tea, but it is the highest I could give it here. *smile*"
363,B000I1RHMU,5,1332892800,"This tea is excellent!  I like delicate teas just fine, but Stash's plain Honeybush is pretty bland.  The vanilla flavoring in this tea is subtle enough that you may not recognize it as such, but it rounds out and sweetens the flavor of the honeybush to give it a body that tastes like more than just muddled water.<br /><br />I don't care for most black tea because I find it bitter, and I fancy this my black tea substitute.  The flavor is warm, mellow, well-rounded, and has just a suggestion of sweetness and depth to it. Tazo Honeybush is also delicious, but has weird mystery ingredients (artifical and natural flavor, anyone?  Mmmm!)<br /><br />Unlike some of Stash's teas, this is also perfect iced or at room-temperature, with no filmy crust of flavoring and tea dust to form on top.  If you have ever liked a honeybush tea, I am confident you will like this one.  The flavor is also similar to rooibos, if you've tried that, but rooibos has a wider range of flavors it can adopt than honeybush does.  Honeybush is always, as its name suggests, just a bit warm and sweet."
364,B000I1RHMU,5,1327190400,I was looking for a mild flavored tea that I could use to make a lemon tea and this organic chamomile tea is perfect. It does have a lovely aroma but I don't like drinking it without adding the juice of half a lemon and a packet of stevia. Then I add a little honey. I'd recommend using two tea bags for one cup or mug.<br /><br />~The Rebecca Review
365,B000I1RHMU,5,1326412800,"Fantastic product, just as stated. Not disappointing. Will order again. Very happy with this product.  Is good tasting, nice that its organic."
366,B000I1RHMU,5,1325721600,"I was looking for an organic green tea that had not been grown in China or Japan.  I contacted Stash and was told this tea originated in Japan, but was grown in Brazil.  This organic green tea is amazing.  My first impression was that it contained a more generous amount of tea than those I had previously made tea with. When I pour boiling water on a tea bag, the green tea blossoms out even without dunking the tea bag.  I found the taste to be smooth and not at all bitter.  A single bag will easily make a small pot of tea.  If you were to seep a single cup for a while, it you might find it a bit strong. This is a notably lovely organic green tea that is grown in Brazil."
367,B000I1RHMU,5,1325548800,"I have been drinking this tea blend for over a year and never grow tired of it.  Love the blended flavor and the oil of bergamot.  Being organic and fair trade certified is also a plus. To those of you who have tasted earl grey black and green teas separately and are curious about the mix--I would say the black tea flavor predominates, but the result is an extremely satisfying tea blend."
368,B000I1RHMU,5,1322697600,"THIS is my morning addiction--not coffee.  I've been drinking green tea for years, and I've tried many brands.  I keep coming back to this one though.  One mark of its quality is that the brewed tea is actually *green*.  If your green tea looks brown, then the tea has oxidized and it is of much lower quality."
369,B000I1RHMU,5,1322611200,My wife only drinks organic decaf green tea.  I bought this as a surprise and she loves it.  I make a cup for her every night.  You won't be disappointed!
370,B000I1RHMU,5,1317254400,A fantastic blend. Also tastes quite good brewed cold! For this reason I take them on backpacking trips with me: it lets me have something quite tasty in the morning before I'm awake enough to get water on the boil.
371,B000I1RHMU,4,1313280000,"This is good stuff.  I usually can drink tea without any flavoring or sweetener, but this stuff is strong and almost bitter to me.  I prefer with a little honey.  Very basis stuff."
372,B000I1RHMU,5,1308268800,"I really don't know what to say that hasn't already been said. This tea tastes great! It's decaffeinated through a natural process, it's fair trade, and it's organic! What more could you ask for? My favorite green tea to date!"
373,B000I1RHMU,5,1307836800,"I love the idea of having green tea everyday.<br /><br />...However, I thought this could never happen to me because I couldn't seem to enjoy it on it's own.<br /><br /> This is the first 'real' tea I have been able to honestly say; I LOVE. The smell alone makes me smile. It was my answer to wanting to be a 'real' tea drinker. I used to buy boxes and boxes of differing types of herb teas. But those are usually so boring. Almost like Kool-Aid without the guilt. *sigh* Peppermint used to be my 'safe' go to, when out with friends, but often times I found them to be weak or lacking. Stash organic black and green chai, really does it for me, and nearly everyone else I introduce this tea to, feels the exact same way: They wanted to be 'real tea' drinkers, couldn't stand the taste, found this and voila!<br /><br />I do add sugar so, it tastes more like desert than tea... but even when I don't add a bunch, this tea can actually take the 'less sugar' test. Can it hold up, without sugar?? Yes, even then, but, sugar is pretty much a must for me.<br /><br />All that said: Because of this tea, I now enjoy green tea on it's own! How that came about: Getting familiar the 'green tea flavor' when it tastes this fantastic, helped me familiarize with the flavor of green tea. After trying this, I moved on to Stash's 'Green Chai' so now I'm quite familiar with the green tea taste. Thus, I sometimes surprise myself and just drink plain old green tea! Hooray!!<br /><br /> TMI? Likely, but maybe someone will find this helpful and take the leap. :c)<br /><br />PS Thank you Amazon for making this available here!!! I could only find it in one store in my hometown (I store, I otherwise NEVER go to) and NEVER anywhere else! Imagine my joy finding it readily available here. :c)"
374,B000I1RHMU,5,1307577600,Great tea: the delicious taste of Earl Grey (if you like the delicious taste of Earl Grey) with a (presumably) lower caffeine dose than the straight stuff.  Organic too.  Highly recommended.
375,B000I1RHMU,5,1306454400,"Since I am not a coffee drinker (I know shocker, we are out there!) I sometimes need a little pick me up in the morning.  This organic breakfast blen tea is great in doing that.  I can brew it as strong as I need it to be in the morning to give me that little extra oomph in the morning. I love Stash Organic tea, the English Breakfast Organic tea is also delicious."
376,B000I1RHMU,4,1305417600,Bolder ginger taste would earn a five stars hall of frame.  But being organic could make up for it.
377,B000I1RHMU,5,1302220800,"I have been buying this tea for a while from a local grocery store but it must be popular b/c it was often out of stock on the shelf so I decided to start buying from  Amazon to ensure I would not have a tea shortage.  Like one reviewer mentioned the bergamot or earl grey flavor is not as strong as some brands but this particular combination of earl grey black and green together is difficult to find especially in an affordable organic tea.  Prior to discovering this tea I used to use one earl grey tea bag and one green tea tea bag, but this product just makes it simpler.  This is also a great tea if you're like me and really prefer the taste of black tea but want to get the benefits of the green tea too."
378,B000I1RHMU,5,1301788800,The Earl Grey and Green tea mix is very smooth and a nice delicate flavor from the bergamot oil.<br />A nice way to start or end a day!  I enjoy this in the evening with my treat of Chocolove 70% cocoa<br />strong dark chocolate.  Ends every day nicely.
379,B000I1RHMU,4,1301443200,"An amazing deal for an amazing tasting white tea! If you enjoy mint teas, you'll love this addition to your tea selection!"
380,B000I1RHMU,5,1299024000,"For its price, I'd have to say that this green tea tastes superb. I usually don't drink my green tea with honey or any other sweeteners. This tea is perfect for me because it tastes great by itself. I would recommend it to anyone who likes green tea and wants a relatively cheap box set."
381,B000I1RHMU,3,1298505600,"I was disappointed as I could not taste the bergamot like I can in Twinings Earl Grey. It was much better than Bigelow's Earl Grey Green and there was no bitter aftertaste. Maybe I expected it be more like the original Earl Grey. I was hoping that I'd like it as I would get the green tea benefits with the black tea taste, but the flavor still fell flat for me as it did not have the delicacy of Twinings. I think I'll stick to Salada green tea and keep my black tea Earl Grey. Salada doesn't have that hay like taste or the bitter aftertaste that some green teas have and it's inexpensive. Also, Celestial Seasonings has a Mandarin Orchard green tea that's really good."
382,B000I1RHMU,4,1294358400,"I love green tea, so I am always on the lookout for different varieties.  I really like this tea.  If you let it steep for a while you get a nice taste of the ginger.  This is a great tea to start your morning with or for an afternoon drink."
383,B000I1RHMU,5,1292025600,"Seriously, it is so good!  Tea snobs that insist on using a decanter make me laugh.  ""Who uses tea bags?"", they say.  If you're feeling hip, you could go down to your local shopping mall, go inside a Teavana store, and spend over $100 bucks on a fancy teapot.  Or, you could just buy a stainless-steel electric water heater for $10 and this tea for under $20.  I drink at least 2 cups of the stuff at work.  While it's super easy to screw up a good cup of coffee, it's impossible to screw up a good cup of Stash Early Grey Black and Green!"
384,B000I1RHMU,5,1291593600,"I drink Green tea most of the day. After 5:00pm or so I switch to camomile tea. It keeps me calm and promotes better sleep at night.<br /><br />I tried several teas and this is one of my favorite taste-wise.<br /><br />Being a Baby Boomer I am more aware of natural ways to stay healthy and enjoy life. I'm always looking for ways to improve without artificial products.<br /><br />If your nerves get jittery then you want to give this tea a try.<br /><br />Lambert Klein Author of <a href=""http://www.amazon.com/gp/product/B004BSGY8Y"">Anti-Aging for Baby Boomers and Everyone Else Naturally</a>"
385,B000I1RHMU,5,1289952000,"I thought I'd finally write a review for others, since I keep coming back to buy this again and again. This black and green chai is my go-to tea, and I enjoy at least a cup or two every single day. I'm happy that Amazon offers it, so every couple of months I can replenish my stash conveniently and inexpensively. My favorite way to drink this tea is piping hot with a generous dollop of local honey. Enjoy!"
386,B000I1RHMU,5,1284768000,"I love Earl Grey tea, and this is the best I've ever had. An extra kick of the bergamot, I'm guessing. Or just better bergamot.<br /><br />I first tried this in the Stash Organic Tea Sampler, and it's easily my favorite in the box, and the first one I run out of.<br /><br />I'm mostly a green tea drinker these days, but when I want an extra kick of caffeine, this is my tea. Yum!"
387,B000I1RHMU,5,1284595200,"My baby develop terrible gas pains at month 2.  I read one of the reviews that it would be good to brew water with the chamomile tea before mixing formula.  I followed through, and end up solving my baby's gas problem."
388,B000I1RHMU,5,1283644800,This is one of my favorite teas. It has green tea but tastes only<br />like black tea. And it's organic. When I could no longer find it in<br />the stores near me I bought it through Amazon at a price less than<br />stores used to sell it for.
389,B000I1RHMU,5,1281830400,"This tea is crisp, clean, and fresh with the taste of lemon and ginger. No off-flavors. Get this one: you will enjoy every cup."
390,B000I1RHMU,5,1278720000,It's organic that is the first great thing. It is not just black tea. The green tea mellows it out. The spices are just right. Try it with a little sweetner and milk. Definitely better/healthier than highly sweetened mixes.
391,B000I1RHMU,5,1278460800,"The tea is wonderful. I have several cups per day, so I will definitely be ordering more in the future."
392,B000I1RHMU,1,1264809600,"This decaf really disappointed me, esp. given the other glowing reviews.  It does not appear green, nor does it taste ""green"" (ie: doesn't have that fresh ""grassy"" flavor many describe as found in an authentic Japanese green tea).  Actually, this could be a good paring with seafood, because  I sometimes detect a slight fishiness in the taste.  Yuk.  Stash Decaf Green, the non-organic, non-premium tea, is actually a little better than this one.  What people like is a matter of personal taste, but I won't ever buy this tea again."
393,B000I1RHMU,5,1260230400,Love this tea.  First time I ordered Chai Black Tea and it's marvelous.<br />I'm hooked.
394,B000I1RHMU,5,1252454400,"Like many regular tea drinkers I prefer the loose-leaf variety when I am at home, but the afternoon cuppa at work calls for something a little less complicated.  I am OK with sacrificing flavor for convenience, while saving some pennies at the same time.<br /><br />So far, I have been pleasantly surprised by Stash's brands of Certified Organic green teas.  I have drank both this straight green tea and the <a href=""http://www.amazon.com/gp/product/B000CQIDK6"">Stash Premium Organic Earl Grey Black and Green Tea</a> combination.  The teas come from the Yamamotoyama Brazilian tea gardens, which were initially planted with Japanese seedlings.  The processing methods and standards are all based on Japanese system.<br /><br />The flavor of this Premium Green Tea is really nice, with a subtle grassy flavor that I enjoy in decent green teas.  I find that too many American-produced green teas are ""watered down"" in flavor, lacking the oomph that one finds in a true Japanese or Chinese green tea.  This cup, however, is close to the real thing. It also gives off a nice green color, which is always a good sign.<br /><br />By no means the best tea you will ever drink, but this Premium Green Tea might just possibly the best inexpensive tea-bag style green tea on the market."
395,B000I1RHMU,5,1251417600,This tea is excellent and we drink it all the time. It is well priced.
396,B000I1RHMU,5,1244505600,"I'm not usually a green tea fan, but I adore lemon ginger, so when Stash came up with this tea, I sampled it & decided to order in quantity! Good stuff, & thanks to Amazon for making it available this way."
397,B000I1RHMU,5,1242950400,"I like <a href=""http://www.amazon.com/gp/product/B000CQIDAG"">Stash Premium Organic Chamomile Herbal Tea, Tea Bags, 18-Count Boxes (Pack of 6)</a>because it does not taste like hay like most of the other chamomile teas I have tried.  I usually have it with a little honey.  Sometimes (especially if I have an upset stomach) I will brew it together with a mint tea bag.  The combination is good for settling the stomach.  I would highly recommend this product."
398,B000I1RHMU,5,1242432000,"All the Stashi products I have purchased are exceptionally good.  We<br />drink a lot of green and black teas, and have never had a bad Stashi<br />product.  I would recommend any of their teas for purchase.  You<br />won't go wrong."
399,B000I1RHMU,5,1232409600,Best Chai Tea available.  Can't find it in our local supermarkets.  If you like Chai tea you should try this.
400,B000I1RHMU,5,1203465600,"This is the tea that I can't start the day without.  My local grocery store is always running out, so I order through Amazon to make sure it's always there for me in the mornings!"
401,B000I1RHMU,5,1173052800,"I bought a variety of Stash brand organic tea for our office and everyone loves it! The chamomile is so smooth and flavorfull...doesn't even need any sugar, it's delicious as is."
402,B007RTR89S,4,1338422400,"I ordered this for review (provided by company) and thought it's shampoo, it's not a miracle.<br /><br />It's not a miracle product but it out performed my regular shampoo and I would say it worked as well as the product I bought at the saloon.<br /><br />It smells nice--not overwhelming.<br />It suds well in hard water.<br />My hair isn't heavy or greasy.<br /><br />I'll purchase more when I run out of it."
403,B007RTR89S,2,1338249600,"I've used this product several times now and it's leaving a weird texture in my hair. You don't need very much, and it's got a nice creamy consistency, but when you use it and dry your hair it's like a film is left behind. I didn't feel like this was a good product."
404,B007RTR89S,5,1337904000,"This shampoo lathers up really well, rinses easily, and left my hair feeling nice, shiny and clean.  My hair is curly and has sometimes frizzes in humid weather, but so far, all okay.<br /><br />My hair is colored treated so I will update review after several washings, but so far, I like what I see and feel.<br /><br />>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>><br />As of today (May 28) still using this product and it keeps my color bright, my hair is not frizzy and I would recommend this shampoo."
405,B007RTR89S,4,1337904000,"I have highlighted hair but I don't consider it damaged.  I've tried this shampoo for 3 days and I like it.  The fragrance is wonderful.  The shampoo has a similar texture and slip to Matrix Sleek shampoo, which I like to use during warm, humid weather for de-frizzing.  I didn't notice any unnecessary weight on my hair, which sometimes happens with shampoos that claim to be for damaged hair.  I would buy this shampoo."
406,B007RTR89S,4,1337817600,"I think this shampoo is really good. I like the smell and the way it leaves my hair feeling. I spend a lot of time outside and have my hair colored often and I don't always use conditioner with this brand of shampoo. I sometimes put some on the ends, but that's been about it. Now if Amazon could just get the packing down...."
407,B007RTR89S,5,1337817600,"Shampoos are tricky for my hair.  It's a bit more coarse, and has a bit of a curl to it, but after using this shampoo for a short time I've found that my hair has more shine and is easier to style than with my previous shampoo which I paid more for.<br /><br />I do color my hair, but I can't really comment on how well it protects against fading since my color was a bit faded prior to using this shampoo, but if the product lives up to this claim like it does the others than I am sure it will do an admiral job.<br /><br />For the price I LOVE this shampoo.  I love the way it smells (not to fruity or flowery, just a nice scent) I love that my scalp is less irritated, and I like my hair more while using it (something that is hard to do).  My only wish was that it was sulfate free, but at this price I think I will be switching to this shampoo from now on!"
408,B007RTR89S,5,1337817600,"If you have color treated your hair and/or your scalp needs more moisture, then this shampoo is for you.  Your hair will feel fresher, shinier and will have more slide and glide when you style it.  It is very gentle and does not leave your hair feeling rough or traumatized when you wash it.  The product lives up to its claim of nourishing your scalp as it is power packed with vitamins and other natural products.  It also has a very pleasant aroma."
409,B007RTR89S,5,1343606400,Ok this stuff does magic i have been struggling for a hair product that would help my nasty hair and i have finally found it!! And for people that are to lazy to go to a drug store and purchase this so they can have a full bottle come on really why would you purchase this from the internet really people!! I got mine personally at wal mart and didn't have any accidents with it!! the smell is great i don't understand peoples opinion that is to strong of a smell me personally i love when i greet people with huggs n they complimant the smell on my hair :) grow up people!! Nothing in life is perfect!!
410,B007RTR89S,5,1344124800,"I am really impressed with the new line of shampoos and conditioners from Clear Scalp.  This shampoo leaves my hair feeling clean and wonderfully soft.  It doesn't weigh my hair down or increase the number of tangles. It has a pleasant faint apple scent and you don't need to use very much to get a nice lather.  I have tried many different shampoos, including expensive salon brands, on my color treated long fine hair, and this is one of the best ones I have tried.  Combined with the Damage & Color Repair conditioner, this left my hair feeling soft and healthy.  I really recommend this shampoo for anyone with color treated hair."
411,B007RTR89S,1,1340150400,"I like my regular shampoo better.  I didn't see anything special this shampoo did, no glowing or silkiness.  I guess it is just okay.  I wouldn't buy it.  Soybean product in shampoo?  I don't like the idea of soybeans in my shampoo.  Maybe that's why the hair didn't glow or was silky.  This shampoo might be good for some, but not for me.  Oh, it's usable if you don't have anything else, but I wouldn't buy it.  It could have gotten 3 stars, but the soybeans brought it down to one."
412,B007RTR89S,1,1338854400,"I tried this shampoo (paired with the strength conditioner) for about a week and I had to get rid of it.  Here is why:<br />1. It is meant to make your scalp healthy, yet it gave me an itchy, flaky scalp.<br />2. The smell is so fake perfumy.  It smells like really cheap shampoo.<br />3. I thought perhaps it would be a more environmentally/animal-friendly version of their company (Unilever) kindof like how L'Oreal has the line Everpure, and sadly, it isn't.  According to the website (clearhair.com) It uses stearic acid (from cows) and it doesn't have a no-animal testing policy.  It is hard to call the product ""Clear"" when it has so many icky ingredients.<br /><br />Big thumbs down."
413,B007RTR89S,3,1338422400,"This is a good shampoo with a pleasant, apple-y scent. I don't think a shampoo that claims to be for ""color repair"" should contain sodium laureth sulfate -- I'd rather have less lather and have my color last longer. That said, the lather is generous, and the shampoo left my hair feeling clean and not stripped of moisture.<br /><br />I ordered three shampoo/conditioner products from Amazon, and all three leaked during shipping. They were wrapped in plastic, so it wasn't a huge mess, but it would be nice if Amazon could find a way to ship shampoo without it leaking.<br /><br />I don't think this shampoo is anything special, and probably not worth paying extra for."
414,B007RTR89S,2,1338249600,"I cannot review how well this shampoo works on the hair as it arrived in the mail with all of the shampoo leaked into the mailing envelope. I will say that if you are sensitive to products with strong fragrances like I am, this is not a good choice. It is heavily scented. I also don't recommend ordering this product through the mail as the pop top popped open and there was not packaging or shrink wrap to secure it shut."
415,B007RTR89S,2,1338681600,"I love the scent of this product. That's the good news. The only good news.<br /><br />But in my old age, I have developed a horrible itchy reaction to certain hair products, namely WEN, which gave me an awful rash on my hairline (front and back) as well as my entire neck. So when I saw this product, I thought it would be a relief now that my itchy WEN rash is finally (after SIX months of healing) a thing of the past.<br /><br />Sad to say that I was wrong. I used Clear Scalp & Hair Beauty conditioner and shampoo  three times in a row and guess what happened?  Yup. Same sort of irritation and itching in all of the same places.<br /><br />There must be a very specific ingredient the makers of hair products are including in their respective cleansers and conditioners because the fact that this has happened AGAIN literally has me scratching my head in disbelief.<br /><br />Again, this shampoo (and its companion conditioner) has a lovely scent - but I will not spend my waking and sleeping hours scratching myself like a cat with fleas.  If you have any sensitivity to hair products, avoid this one.<br /><br />Boo. So goes this product the way of WEN. In the trash."
416,B007RTR89S,2,1344038400,"After finally caving into the commercials and all the rave reviews I finally caved in and bought this shampoo and conditioner, the one labeled Damage and Color Repair, it's been a month now and I just finished the bottles and I'm not at all impressed, in fact I'm disappointed and almost angry. I have fine dry hair that I color once a month, now this shampoo, wow, it strips the color right out of my hair because of all the sulfates in it. I've NEVER seen a shampoo do this to my hair before. Because of this my color faded terribly and I had to recolor my hair. The shampoo also dried my already dry hair out even MORE and caused more shedding.<br />Problem two, the conditioner, I felt like I couldn't rinse it out, I didn't use a lot, maybe a tiny little dime sized and still when I dried my hair it felt like there was still a weird sticky film in my hair that weighed my hair down, leaving my hair with no life, no shine, nothing.<br />2 stars for it being pleasant smelling and having a good bottle design."
